id,brandName,productDisplayName,description,style_note,price,discountedPrice,articleType,gender,masterCategory,subCategory,season,usage,myntraRating,baseColour,fabric,fit,neck,occasion
1c3d9ce8-1fda-4475-9aca-a22a90557096,Disney,Disney Unisex Kids Basic Yellow Flip Flops,"<p>Take your kid to the beach or his friend's birthday party - pair the <a href='/men-shorts?src=desc' class='seolink'>shorts</a> the tee with these rubber slippers from disney.<br /><br /><strong>Upper</strong><br />Foam upper for smooth comfort of the feet<br />Thong straps with toe separator to hold the foot in place, and add comfort and style<br /><br /><strong>Midsole</strong><br />Soft, cushioned footbed for all-day comfort<br />mickey inspired prints on the footbed<br /><br /><strong>Outsole</strong><br />TPR outsole with textures all over for grip and traction<br /><br /><strong>shoe care</strong><br />Wipe surface with soft, clean, damp cloth<br />Do not machine wash<br />Store shoes away from sunlight</p>",NaN,229.0,229.0,Flip Flops,Unisex,Footwear,Flip Flops,Winter,Casual,0.0,Yellow,NaN,NaN,NaN,NaN
4f7fcada-6ed7-4f8e-946a-8ac8492cea4e,Disney,Disney Unisex Kids Basic White Flip Flops,"<p>Teach your little one to appreciate the beauty of nature in these leopard print floaters. The soft footbed and padded straps offer absolute comfort.<br /><br /><strong>Upper</strong><br />Durable and soft upper with straps over the forefoot and the ankle<br />Extra padding over the ankle and forefoot straps<br />Straps attached to velcro fasteners<br /><br /><strong>Midsole</strong><br />Soft, foamy footbed<br /><br /><strong>Outsole</strong><br />Horizontal grooves for added grip<br /><br /><strong>shoe care</strong><br />Wipe surface with soft, clean, damp cloth<br />Do not machine wash<br />Store shoes away from sunlight</p>",NaN,299.0,299.0,Flip Flops,Unisex,Footwear,Flip Flops,Winter,Casual,0.0,White,NaN,NaN,NaN,NaN
155fdc8c-f865-41c7-b57d-a64aad828716,Disney,Disney Unisex Kids Basic Pink Flip Flops,"<p style=""text-align: justify;"">Let your little child play with much glee in these slip-resistant floaters from disney. The soft footbed and padded straps make it an absolute comfort wear.<br /><br /><strong>Upper</strong><br />Durable and soft upper with straps over the forefoot and the ankle<br />Extra padding over the ankle and forefoot straps<br />Straps attached to velcro fasteners<br />Pull loop attached to the ankle strap for ease of wear<br /><br /><strong>Midsole</strong><br />Soft, foamy footbed<br />Fun footbed with cheerful disney graphics<br /><br /><strong>Outsole</strong><br />Crab claw like structure around the periphery of the outsole <br />Flex grooves along the vertebra of the outsole for added grip<br />Small lugs all over for further grip<br /><br /><strong>shoe care</strong><br />Wipe surface with soft, clean, damp cloth<br />Do not machine wash<br />Store shoes away from sunlight</p>",NaN,299.0,299.0,Flip Flops,Unisex,Footwear,Flip Flops,Winter,Casual,0.0,Pink,NaN,NaN,NaN,NaN
80f7ece2-f638-4d9e-94c4-afcbe8fdab2d,Disney,Disney Unisex Kids Basic White Flip Flops,"<p>Teach your little one to appreciate the beauty of nature in these leopard print floaters. The soft footbed and padded straps offer absolute comfort.<br /><br /><strong>Upper</strong><br />Durable and soft upper with straps over the forefoot and the ankle<br />Extra padding over the ankle and forefoot straps<br />Straps attached t velcro fasteners<br /><br /><strong>Midsole</strong><br />Soft, foamy footbed<br /><br /><strong>Outsole</strong><br />Horizontal grooves for added grip<br /><br /><strong>shoe care</strong><br />Wipe surface with soft, clean, damp cloth<br />Do not machine wash<br />Store shoes away from sunlight</p>",NaN,299.0,299.0,Flip Flops,Unisex,Footwear,Flip Flops,Winter,Casual,0.0,White,NaN,NaN,NaN,NaN
79b5054d-bfea-4e6b-8747-68d0f0d9abf1,Disney,Disney Kids Red Casual Shoes,"<p>See your princess grow in a pretty lady with these slip-ons from disney. <br /><br /><strong>Upper</strong><br />Canvas upper with fibre motifs of disney logo<br />Toe guard in rubber to protect the foot from shock<br />Extra piping around the collar to avoid shoe bites<br />Elastic band connecting the two sides for a snug Fit<br /><br /><strong>Midsole</strong><br />Soft, foamy footbed<br />Lightweight phylon midsole<br /><br /><strong>Outsole</strong><br />Multi textured rubber outsole for great grip<br /><br /><strong>Shoe care</strong><br />Make a paste using 1 tbsp of baking soda, 1 tbsp white vinegar and 1 tbsp hot water<br />Rub this paste onto the canvas and the sole using a brush<br />Wash off with lukewarm water</p>",NaN,299.0,299.0,Casual Shoes,Girls,Footwear,Shoes,Winter,Casual,0.0,Red,NaN,NaN,NaN,NaN
4ce0d778-87d2-411d-be4c-b37c57b82fde,Disney,Disney Kids Red Casual Shoes,"<p>Let your little child play with much glee in these slip-resistant floaters from disney. The soft footbed and padded straps make it an absolute comfort wear.<br /><br /><strong>Upper</strong><br />Durable and soft upper with straps over the forefoot and the ankle<br />Extra padding over the ankle and forefoot straps<br />Straps attached t velcro fasteners<br />Pull loop attached to the ankle strap for ease of wear<br /><br /><strong>Midsole</strong><br />Soft, foamy footbed<br />Fun footbed with cheerful disney graphics<br /><br /><strong>Outsole</strong><br />Crab claw like structure around the periphery of the outsole <br />Flex grooves along the vertebra of the outsole for added grip<br />Small lugs all over for further grip<br /><br /><strong>shoe care</strong><br />Wipe surface with soft, clean, damp cloth<br />Do not machine wash<br />Store shoes away from sunlight</p>",NaN,299.0,299.0,Casual Shoes,Girls,Footwear,Shoes,Winter,Casual,0.0,Red,NaN,NaN,NaN,NaN
976e52bf-6347-4739-90ae-92825ef6f3a0,Disney,Disney Kids Navy Blue Casual Shoes,"<p>Cuddle up your little man in these fun and sunny slip-ons from disney. With a comfortable velcro strap enclosure, this shoe offers absolute comfort and style.<br /><br /><strong>Upper</strong><br />Canvas upper with fibre motifs of disney logo<br />Toe guard in rubber to protect the foot from shock<br />Extra piping around the collar to avoid shoe bites<br /><br /><strong>Midsole</strong><br />Soft, foamy footbed<br />Lightweight phylon midsole<br /><br /><strong>Outsole</strong><br />Multi textured rubber outsole for great grip<br /><br /><strong>Shoe care</strong><br />Make a paste using 1 tbsp of baking soda, 1 tbsp white vinegar and 1 tbsp hot water<br />Rub this paste onto the canvas and the sole using a brush<br />Wash off with lukewarm water</p>",NaN,299.0,299.0,Casual Shoes,Boys,Footwear,Shoes,Winter,Casual,0.0,Navy Blue,NaN,NaN,NaN,NaN
5c2246c7-a914-479a-bfed-ed20b5f7d3b3,Fastrack,Fastrack Red Printed Tote Bag,Red and black printed tote bag<br />Two short handles<br />One main zip compartment with multiple pockets inside<br />Warranty: One year again manufacturing defects<br>Warranty provided by Brand Owner / Manufacturer,"If you want to make a style statement effortlessly, this tote from fastrack will come in handy. Look trendy and chic as you pair it with your casual outfits when you go to the mall or to college.",795.0,556.0,Handbags,Women,Accessories,Bags,Winter,Casual,1.0,Red,NaN,NaN,NaN,Casual
aa06ece5-d356-4047-8d19-13d929a56e23,Wildcraft,Wildcraft Unisex Olive Green Backpack,"<span>Olive green and black backpack<br>One haul loop, adjustable padded shoulder straps<br>One main zip compartment<br>Two zip pockets and two slip pockets on the front<br></span>Padded back<br>Warranty: 5 years from the date of purchase against manufacturing defects<br><div></div><div></div><div><div></div><div><div><div><div></div></div></div><div><div></div></div><div><div><div><div>Disclaimer: Please note that the thread colour in the brand logo may vary from the image shown<br>Note: The&nbsp;inner&nbsp;lining&nbsp;material/colour may vary from what is shown in the image<br></div></div></div></div></div></div>","<span>Wildcraft welcomes those who live beyond the cubicle with a range that is created, designed and tested by adventure experts. This backpack from Wildcraft offers durability and functionality for those who like to live on the edge.<br></span>",1095.0,711.0,Backpacks,Unisex,Accessories,Bags,Winter,Casual,0.0,Olive,NaN,NaN,NaN,Casual
16a019f8-b0f4-4b34-87aa-316d014f5275,Wildcraft,Wildcraft Unisex Olive Green Backpack,"Olive green&nbsp;backpack<br>One padded haul loop on the top, two padded and adjustable shoulder straps<br>Two main zip compartments with&nbsp;an adjustable&nbsp;click clasp closures on either&nbsp;side<br>Two external zip pockets and a mesh slip pocket&nbsp;on the front&nbsp;<br>A mesh stash pocket on one side<br>Padded back<br>Please note that the thread colour in the brand logo may vary from the image shown<br>Note: The inner lining material/colour may vary from what is shown in the image<br>Warranty: 6 months against manufacturing defects<br>","Highly functional yet stylish, this backpack from&nbsp;Wildcraft&nbsp;is&nbsp;a great pick this season. It has&nbsp;sufficient storage space to carry all your essentials with ease.",1295.0,841.0,Backpacks,Unisex,Accessories,Bags,Winter,Casual,0.0,Olive,NaN,NaN,NaN,Casual
a5ad26ca-30c5-4637-818a-d84ed87d4b6a,Nike,Nike Men Athletic Red Tshirts,"<p><strong>Composition</strong><br /> Red round neck t-shirt with short sleeves, made of 100% cotton, has a ribbed neckline with fabric tape detailing on the inseam, graphic print on the front with lettering and nike swoosh printed on the front<br /> <br /> <strong>Fitting</strong><br /> Regular<br /> <br /><strong> Wash care<br /> </strong>Machine wash with like colours in cold water below 30 degrees, using a mild detergent<br /> Do not bleach<br /> Remove immediately<br /> Do not allow to lay on itself when wet<br /> Tumble dry low<br /> Cool iron<br /> Do not dry clean<br /> Do not iron directly on print/trims/ logo<br /> <br /> When you're in the mood to look casual and hip, try this red t-shirt from nike. You just cannot go wrong in this tee; with its clean silhouette and simple design, its the perfect every-day, every-where tee! Look at ease with yourself and the world as you pair it with jeans or <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and walk around in style.</p>",NaN,595.0,595.0,Tshirts,Men,Apparel,Topwear,Summer,Sports,0.0,Red,Cotton,Regular Fit,Round Neck,NaN
0cc9ae1e-80c9-431c-9f67-94bb232cbb90,Nike,Nike Women Hooded Purple Jacket,"<p><strong>Composition</strong><br /> Full sleeves purple and light grey zippered training jacket, made of 100% nylon with a 100% polyester lining, drawstring at the neck, two zippered pockets on the sides, brand name and logo printed on the left chest, and comes with a small zippered pouch to carry essentials<br /> <br /><strong> Fitting<br /> </strong>Regular<br /> <br /> <strong>Wash care<br /> </strong>Machine wash with like colours in cold water below 30 degrees, using a mild detergent<br /> Do not bleach<br /> Remove immediately<br /> Do not allow to lay on itself when wet<br /> Tumble dry low<br /> Cool iron<br /> Do not dry clean<br /> Do not iron directly on print/trims/ logo<br /> <br /> The perfect training jacket for all you sporty girls has arrived! This purple and grey jacket is what you ought to wear when you go for your daily runs in the park, or when you are gymming. Absolutely lightweight and attractive, it looks great and feels good. Store your essentials in the pockets, or in the little pouch that comes with the jacket. Pair it with a comfortable vest and track pants or <a href='/men-shorts?src=desc' class='seolink'>shorts</a> to get going!</p>",NaN,3695.0,3695.0,Jackets,Women,Apparel,Topwear,Summer,Sports,1.0,Purple,Nylon,NaN,NaN,NaN
1775ce76-1388-40bd-99dc-096fd2d58fbf,Nike,Nike Men Training Navy Blue Shorts,"<p><strong>Composition</strong><br /> Navy blue <a href='/men-shorts?src=desc' class='seolink'>shorts</a> made of 96% polyester and 4% spandex, has 100% polyester grey panels on the sides with orange stripes on the panels made of 95% polyester and 5% spandex, pockets on the sides, comfortable elastic waistband with inner drawstring and nike swoosh printed on the left leg<br /> <br /> <strong>Fitting</strong><br /> Regular<br /> <br /><strong> Washcare<br /> </strong>Machine wash with like colours in cold water at 30 Degrees<br /> Do not use softeners or bleach<br /> Remove immediately<br /> Do not allow to lay on itself when wet<br /> Tumble dry low<br /> Do not iron<br /> Do not dry clean<br /> <br /> Comfort and style go hand in hand when it comes to this pair of navy blue shorts from nike. The orange stripes running down both sides add that touch of vibrancy to the shorts. The fabric is breathable, and the waist band is soft; for a more snug Fit you can use the internal drawstring too. Wear them for gymming, or jogging or to play a sport. A smart tee and a pair of well-fitting shoes are all you need to hit the road!</p>",NaN,1795.0,1795.0,Shorts,Men,Apparel,Bottomwear,Summer,Sports,1.0,Navy Blue,NaN,NaN,NaN,NaN
30e909a5-820c-4e94-a36e-76507e336509,New Balance,New Balance M364 Men Others Xtraining White Sports Shoes,"<p>Put on the new balance M364 for a casual run, take them off to shower, and put them right back on when you go out with your friends. This is a shoe for the guy whose lifestyle is both athletic and stimulating. Made of a neat fusion of leather and synthetic materials, you can be assured that this you&amp;rsquo ll be logging on the miles in this shoe on both the racetrack and the dance floor.</p>",NaN,2699.0,2699.0,Sports Shoes,Men,Footwear,Shoes,Fall,Sports,0.0,White,NaN,NaN,NaN,NaN
14ceebe3-bc07-46c4-a5e1-a0d91376cb54,Nike,Nike Unisex Runng Black Caps,"<p><strong>Composition</strong><br /> Black feather light cap made of nike Sphere Dry fabric to wick sweat away, has comfort bill for zero distractions and to keep out the sun, quick adjust closure at the back for enhanced, customised Fit and reflective stitching for enhanced visibility in low-light conditions <br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> <br /><strong> Wash care</strong><br /> Hand wash in warm water at 40 degrees<br /> Do not wring, bleach, iron or dry clean<br /> Line dry<br /> <br /> A design that circulates air to keep the head cool, the nike Daybreak running hat is made with an aerodynamic construction, large side mesh panels and a lightweight silhouette for a pinnacle performance.</span></p>",NaN,895.0,895.0,Caps,Unisex,Accessories,Headwear,Fall,Sports,1.0,Black,NaN,NaN,NaN,NaN
6b235fdd-7a37-4a32-8b67-3e06bbf9c519,Nike,Nike Unisex Runng Grey Caps,"<p><strong>Composition</strong><br /> Dark grey feather light cap made of nike Sphere Dry fabric to wick sweat away, has comfort bill for zero distractions and to keep out the sun, quick adjust closure at the back for enhanced, customised Fit and reflective stitching for enhanced visibility in low-light conditions <br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> <br /><strong> Wash care</strong><br /> Hand wash in warm water at 40 degrees<br /> Do not wring, bleach, iron or dry clean<br /> Line dry<br /> <br /> A design that circulates air to keep the head cool, the nike Daybreak running hat is made with an aerodynamic construction, large side mesh panels and a lightweight silhouette for a pinnacle performance.</span></p>",NaN,895.0,895.0,Caps,Unisex,Accessories,Headwear,Fall,Sports,1.0,Grey,NaN,NaN,NaN,NaN
